url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places,description,book_index
https://www.goodreads.com/book/show/33600.Shantaram,Shantaram,Gregory David Roberts,14312,189630,4.23,936,2003,False,"['Fiction', 'Cultural > India', 'Travel', 'Adventure', 'Contemporary', 'Novels', 'Historical > Historical Fiction', 'Cultural > Asia', 'Mystery > Crime']","[""Commonwealth Writers' Prize Nominee for Best First Book (the Pacific Region) (2004)""]","['Bombay', 'Afghanistan', 'Australia', 'India']","""It took me a long time and most of the world to learn what I know about love and fate and the choices we make, but the heart of it came to me in an instant, while I was chained to a wall and being tortured.""

So begins this epic, mesmerizing first novel set in the underworld of contemporary Bombay. Shantaram is narrated by Lin, an escaped convict with a false passport who flees maximum security prison in Australia for the teeming streets of a city where he can disappear.

Accompanied by his guide and faithful friend, Prabaker, the two enter Bombay's hidden society of beggars and gangsters, prostitutes and holy men, soldiers and actors, and Indians and exiles from other countries, who seek in this remarkable place what they cannot find elsewhere.

As a hunted man without a home, family, or identity, Lin searches for love and meaning while running a clinic in one of the city's poorest slums, and serving his apprenticeship in the dark arts of the Bombay mafia. The search leads him to war, prison torture, murder, and a series of enigmatic and bloody betrayals. The keys to unlock the mysteries and intrigues that bind Lin are held by two people. The first is Khader Khan: mafia godfather, criminal-philosopher-saint, and mentor to Lin in the underworld of the Golden City. The second is Karla: elusive, dangerous, and beautiful, whose passions are driven by secrets that torment her and yet give her a terrible power.

Burning slums and five-star hotels, romantic love and prison agonies, criminal wars and Bollywood films, spiritual gurus and mujaheddin guerrillas—this huge novel has the world of human experience in its reach, and a passionate love for India at its heart. Based on the life of the author, it is by any measure the debut of an extraordinary voice in literature.",33600
https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,The Tales of Beedle the Bard,J.K. Rowling,16447,448307,4.04,109,2008,False,"['Fantasy', 'Fiction', 'Young Adult', 'Short Stories', 'Childrens', 'Fantasy > Magic', 'Childrens > Middle Grade', 'Fantasy > Fairy Tales', 'Audiobook']",['Locus Award Nominee for Art Book (2019)'],['United Kingdom'],"The Tales of Beedle the Bard contains five richly diverse fairy tales, each with its own magical character, that will variously bring delight, laughter and the thrill of mortal peril.

Additional notes for each story penned by Professor Albus Dumbledore will be enjoyed by Muggles and wizards alike, as the Professor muses on the morals illuminated by the tales, and reveals snippets of information about life at Hogwarts.

A uniquely magical volume, with illustrations by the author, J. K. Rowling, that will be treasured for years to come.",3950967
https://www.goodreads.com/book/show/1656001.The_Host,"The Host (The Host, #1)",Stephenie Meyer,42148,950876,3.85,624,2008,True,"['Young Adult', 'Science Fiction', 'Fantasy', 'Romance', 'Fiction', 'Science Fiction > Dystopia', 'Fantasy > Paranormal', 'Science Fiction > Aliens', 'Adult']",,['Arizona'],"Melanie Stryder refuses to fade away. The earth has been invaded by a species that take over the minds of human hosts while leaving their bodies intact. Wanderer, the invading ""soul"" who has been given Melanie's body, didn't expect to find its former tenant refusing to relinquish possession of her mind.

As Melanie fills Wanderer's thoughts with visions of Jared, a human who still lives in hiding, Wanderer begins to yearn for a man she's never met. Reluctant allies, Wanderer and Melanie set off to search for the man they both love.

Also see: Alternate Cover Editions for this ISBN [ACE]
ACE #1 - ACE #2",1656001
https://www.goodreads.com/book/show/10956.The_Virgin_Suicides,The Virgin Suicides,Jeffrey Eugenides,10883,250005,3.83,250,1993,False,"['Fiction', 'Classics', 'Contemporary', 'Young Adult', 'Literary Fiction', 'Young Adult > Coming Of Age', 'Novels', 'Literature', 'Adult Fiction']",,['Michigan'],"The shocking thing about the girls was how nearly normal they seemed when their mother let them out for the one and only date of their lives. Twenty years on, their enigmatic personalities are embalmed in the memories of the boys who worshipped them and who now recall their shared adolescence: the brassiere draped over a crucifix belonging to the promiscuous Lux; the sisters' breathtaking appearance on the night of the dance; and the sultry, sleepy street across which they watched a family disintegrate and fragile lives disappear.",10956
https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,43871,351066,4.33,359,2012,True,"['Young Adult', 'LGBT', 'Contemporary', 'Romance', 'Fiction', 'GLBT > Queer', 'Audiobook', 'Young Adult > Coming Of Age', 'Realistic Fiction']","['Stonewall Book Award for Children’s and Young Adult Literature (2013)', 'Michael L. Printz Award Nominee (2013)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2015)"", ""Lambda Literary Award for LGBT Children's/Young Adult (2013)"", 'Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2015)', 'Amelia Elizabeth Walden Award Nominee (2013)', 'Lincoln Award Nominee (2016)', 'Pura Belpré Award for Narrative (2013)', 'Les Incorruptibles (2017)']","['El Paso, Texas', 'Texas']","A lyrical novel about family and friendship from critically acclaimed author Benjamin Alire Sáenz.

Aristotle is an angry teen with a brother in prison. Dante is a know-it-all who has an unusual way of looking at the world. When the two meet at the swimming pool, they seem to have nothing in common. But as the loners start spending time together, they discover that they share a special friendship--the kind that changes lives and lasts a lifetime. And it is through this friendship that Ari and Dante will learn the most important truths about themselves and the kind of people they want to be.",12000020
https://www.goodreads.com/book/show/18635016-the-one,"The One (The Selection, #3)",Kiera Cass,33417,486752,4.18,323,2014,True,"['Young Adult', 'Romance', 'Science Fiction > Dystopia', 'Fantasy', 'Fiction', 'Science Fiction', 'Audiobook', 'Young Adult > Teen', 'Womens Fiction > Chick Lit']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)'],['Illèa'],"The time has come for one winner to be crowned.

When she was chosen to compete in the Selection, America never dreamed she would find herself anywhere close to the crown—or to Prince Maxon's heart. But as the end of the competition approaches, and the threats outside the palace walls grow more vicious, America realizes just how much she stands to lose—and how hard she'll have to fight for the future she wants.",18635016
https://www.goodreads.com/book/show/14866.Nineteen_Minutes,Nineteen Minutes,Jodi Picoult,16491,320147,4.12,440,2007,False,"['Fiction', 'Contemporary', 'Womens Fiction > Chick Lit', 'Adult', 'Drama', 'Adult Fiction', 'Young Adult', 'Realistic Fiction', 'Mystery']","['Iowa High School Book Award (2010)', 'Lincoln Award Nominee (2010)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",['New Hampshire'],"In nineteen minutes, you can mow the front lawn, color your hair, watch a third of a hockey game. In nineteen minutes, you can bake scones or get a tooth filled by a dentist; you can fold laundry for a family of five....In nineteen minutes, you can stop the world, or you can just jump off it. In nineteen minutes, you can get revenge.

Sterling is a small, ordinary New Hampshire town where nothing ever happens -- until the day its complacency is shattered by a shocking act of violence. In the aftermath, the town's residents must not only seek justice in order to begin healing but also come to terms with the role they played in the tragedy. For them, the lines between truth and fiction, right and wrong, insider and outsider have been obscured forever. Josie Cormier, the teenage daughter of the judge sitting on the case, could be the state's best witness, but she can't remember what happened in front of her own eyes. And as the trial progresses, fault lines between the high school and the adult community begin to show, destroying the closest of friendships and families.

Nineteen Minutes is New York Times bestselling author Jodi Picoult's most raw, honest, and important novel yet. Told with the straightforward style for which she has become known, it asks simple questions that have no easy answers: Can your own child become a mystery to you? What does it mean to be different in our society? Is it ever okay for a victim to strike back? And who -- if anyone -- has the right to judge someone else?",14866
https://www.goodreads.com/book/show/101299.The_Reader,The Reader,Bernhard Schlink,10857,182968,3.77,216,1995,False,"['Fiction', 'Historical > Historical Fiction', 'Classics', 'European Literature > German Literature', 'World War II > Holocaust', 'Romance', 'Historical', 'Cultural > Germany', 'War']","['Los Angeles Times Book Prize Nominee for Fiction (1997)', 'Exclusive Books Boeke Prize (1999)', 'Prix des libraires du Québec for Lauréats hors Québec (1997)', 'Prix Laure Bataillon (1997)', 'Premio Grinzane Cavour Nominee for Narrativa Straniera (1997)', 'Ελληνο-γερμανικό Βραβείο Μετάφρασης for Ιάκωβος Κοπερτί (2000)', 'International Dublin Literary Award Nominee for Shortlist (1999)']",['Germany'],"Hailed for its coiled eroticism and the moral claims it makes upon the reader, this mesmerizing novel is a story of love and secrets, horror and compassion, unfolding against the haunted landscape of postwar Germany.

When he falls ill on his way home from school, fifteen-year-old Michael Berg is rescued by Hanna, a woman twice his age. In time she becomes his lover—then she inexplicably disappears. When Michael next sees her, he is a young law student, and she is on trial for a hideous crime. As he watches her refuse to defend her innocence, Michael gradually realizes that Hanna may be guarding a secret she considers more shameful than murder.",101299
https://www.goodreads.com/book/show/397483.The_Devil_in_the_White_City,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,34865,585853,3.98,447,2003,False,"['Nonfiction', 'History', 'Crime > True Crime', 'Mystery > Crime', 'Historical', 'Mystery', 'Audiobook', 'North American Hi... > American History', 'Biography']","['International Horror Guild Award for Nonfiction (2003)', 'Book Sense Book of the Year Award Nominee (2004)', 'Great Lakes Book Award Nominee for Nonfiction Shortlist (2003)', 'Edgar Award for Best Fact Crime (2004)', 'Washington State Book Award (2004)', 'Pacific Northwest Booksellers Association Award (2004)', 'National Book Award Finalist for Nonfiction (2003)', 'CWA Gold Dagger Award (2003)']","['Chicago, Illinois', 'Illinois']","Author Erik Larson imbues the incredible events surrounding the 1893 Chicago World's Fair with such drama that readers may find themselves checking the book's categorization to be sure that 'The Devil in the White City' is not, in fact, a highly imaginative novel. Larson tells the stories of two men: Daniel H. Burnham, the architect responsible for the fair's construction, and H.H. Holmes, a serial killer masquerading as a charming doctor.

Burnham's challenge was immense. In a short period of time, he was forced to overcome the death of his partner and numerous other obstacles to construct the famous ""White City"" around which the fair was built. His efforts to complete the project, and the fair's incredible success, are skillfully related along with entertaining appearances by such notables as Buffalo Bill Cody, Susan B. Anthony, and Thomas Edison.

The activities of the sinister Dr. Holmes, who is believed to be responsible for scores of murders around the time of the fair, are equally remarkable. He devised and erected the World's Fair Hotel, complete with crematorium and gas chamber, near the fairgrounds and used the event as well as his own charismatic personality to lure victims.

Combining the stories of an architect and a killer in one book, mostly in alternating chapters, seems like an odd choice but it works. The magical appeal and horrifying dark side of 19th-century Chicago are both revealed through Larson's skillful writing. - John Moe",397483
https://www.goodreads.com/book/show/6411961-the-lost-symbol,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,27991,563712,3.73,509,2009,True,"['Fiction', 'Mystery', 'Thriller', 'Thriller > Mystery Thriller', 'Suspense', 'Adventure', 'Historical > Historical Fiction', 'Mystery > Crime', 'Novels']","['Goodreads Choice Award Nominee for Favorite Book, Fiction & Mystery/Thriller (2009)', 'LovelyBooks Leserpreis Nominee for Krimi (2009)']","['Washington, D.C.']","WHAT IS LOST...
WILL BE FOUND

In this stunning follow-up to the global phenomenon The Da Vinci Code, Dan Brown demonstrates once again why he is the world's most popular thriller writer. The Lost Symbol is a masterstroke of storytelling - a deadly race through a real-world labyrinth of codes, secrets, and unseen truths...all under the watchful eye of Brown's most terrifying villain to date. Set within the hidden chambers, tunnels, and temples of Washington, DC., The Lost Symbol accelerates through a startling landscape toward an unthinkable finale.

As the story opens, Harvard symbologist Robert Langdon is summoned unexpectedly to deliver an evening lecture in the U.S. Capitol Building. Within minutes of his arrival, however, the night takes a bizarre turn. A disturbing object - artfully encoded with five symbols - is discovered in the Capitol Building. Langdon recognizes the object as an ancient invitation...one meant to usher its recipient into a long-lost world of esoteric wisdom.

When Langdon's beloved mentor, Peter Solomon - a prominent Mason and philanthropist - is brutally kidnapped, Langdon realizes his only hope of saving Peter is to accept this mystical invitation and follow wherever it leads him. Langdon is instantly into a clandestine world of Masonic secrets, hidden history, and never-before-seen locations - all of which seem to be dragging him toward a single, inconceivable truth.

As the world discovered in The Da Vinci Code and Angels & Demons, Dan Brown's novels are brilliant tapestries of veiled histories, arcane symbols, and enigmatic codes. In this new novel, he again challenges readers with an intelligent, lightning-paced story that offers surprises at every turn. The Lost Symbol is exactly what Brown's fans have been waiting for...his most thrilling novel yet.
(jacket)",6411961
https://www.goodreads.com/book/show/17167166-crown-of-midnight,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,33911,446900,4.36,420,2013,True,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy > Magic', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Fantasy > High Fantasy', 'New Adult', 'Fairies > Fae']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)'],"['Rifthold, Adarlan']","""A line that should never be crossed is about to be breached.

It puts this entire castle in jeopardy—and the life of your friend.""

From the throne of glass rules a king with a fist of iron and a soul as black as pitch. Assassin Celaena Sardothien won a brutal contest to become his Champion. Yet Celaena is far from loyal to the crown. She hides her secret vigilantly; she knows that the man she serves is bent on evil.

Keeping up the deadly charade becomes increasingly difficult when Celaena realizes she is not the only one seeking justice. As she tries to untangle the mysteries buried deep within the glass castle, her closest relationships suffer. It seems no one is above questioning her allegiances—not the Crown Prince Dorian; not Chaol, the Captain of the Guard; not even her best friend, Nehemia, a foreign princess with a rebel heart.

Then one terrible night, the secrets they have all been keeping lead to an unspeakable tragedy. As Celaena's world shatters, she will be forced to give up the very thing most precious to her and decide once and for all where her true loyalties lie... and whom she is ultimately willing to fight for.",17167166
https://www.goodreads.com/book/show/17716.Waiting_for_Godot,Waiting for Godot,Samuel Beckett,6368,176239,3.83,109,1952,False,"['Plays', 'Classics', 'Fiction', 'Drama', 'Plays > Theatre', 'Literature', 'Philosophy', 'Academic > School', 'European Literature > Irish Literature']",,,"The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time.",17716
https://www.goodreads.com/book/show/11422.Redeeming_Love,Redeeming Love,Francine Rivers,12881,235681,4.49,479,1991,False,"['Christian Fiction', 'Christian', 'Fiction', 'Romance', 'Historical > Historical Fiction', 'Historical', 'Romance > Historical Romance', 'Adult', 'Religion > Faith']",,['California'],"California’s gold country, 1850. A time when men sold their souls for a bag of gold and women sold their bodies for a place to sleep.

Angel expects nothing from men but betrayal. Sold into prostitution as a child, she survives by keeping her hatred alive. And what she hates most are the men who use her, leaving her empty and dead inside.

Then she meets Michael Hosea. A man who seeks his Father’s heart in everything, Michael Hosea obeys God’s call to marry Angel and to love her unconditionally. Slowly, day by day, he defies Angel’s every bitter expectation until, despite her resistance her frozen heart begins to thaw.

But with her unexpected softening come overwhelming feelings of unworthiness and fear. And so Angel runs. Back to the darkness, away from her husband’s pursuing love, terrified of the truth she can no longer deny: Her final healing must come from the One who loves her even more than Michael Hosea does…the One who will never let her go.

A life-changing story of God’s unconditional, redemptive, all-consuming love.
--back cover",11422
https://www.goodreads.com/book/show/9293020-the-elephant-tree,The Elephant Tree,R.D. Ronald,360,96847,4.19,252,2010,False,"['Thriller', 'Fiction', 'Mystery', 'Drama', 'Mystery > Crime', 'Suspense', 'Novels', 'Contemporary', 'Dark']",,,"Mark Fallon is an overworked detective investigating a spate of attacks at a string of high profile city centre nightclubs. Scott is a dejected 24 year old struggling to make ends meet working for his brother and supplementing his income with a small-scale drug dealing operation. Angela is an attractive 23 year old, raised by her father, a career criminal and small time drug dealer who supplies Scott with cannabis. This is a chilling tale spanning a few months in the lives of Scott and Angela, where realizations about the present combine with shocking revelations from the past leading to an apocalyptic climax where they no longer know whom they can trust.",9293020
https://www.goodreads.com/book/show/50398.Northanger_Abbey,Northanger Abbey,Jane Austen,14899,331498,3.83,260,1818,False,"['Classics', 'Fiction', 'Romance', 'Historical > Historical Fiction', 'Gothic', 'Literature', 'Literature > 19th Century', 'Historical', 'European Literature > British Literature']",,"['Bath, Somerset, England', 'England', 'United Kingdom', 'Somerset, England', 'Gloucestershire, England']","A wonderfully entertaining coming-of-age story, Northanger Abbey is often referred to as Jane Austen's ""Gothic parody."" Decrepit castles, locked rooms, mysterious chests, cryptic notes, and tyrannical fathers give the story an uncanny air, but one with a decidedly satirical twist.

The story's unlikely heroine is Catherine Morland, a remarkably innocent seventeen-year-old woman from a country parsonage. While spending a few weeks in Bath with a family friend, Catherine meets and falls in love with Henry Tilney, who invites her to visit his family estate, Northanger Abbey. Once there, Catherine, a great reader of Gothic thrillers, lets the shadowy atmosphere of the old mansion fill her mind with terrible suspicions. What is the mystery surrounding the death of Henry's mother? Is the family concealing a terrible secret within the elegant rooms of the Abbey? Can she trust Henry, or is he part of an evil conspiracy? Catherine finds dreadful portents in the most prosaic events, until Henry persuades her to see the peril in confusing life with art.

Executed with high-spirited gusto, Northanger Abbey is a lighthearted, yet unsentimental commentary on love and marriage.",50398
https://www.goodreads.com/book/show/11012.Dubliners,Dubliners,James Joyce,6572,131863,3.85,207,1914,False,"['Classics', 'Fiction', 'Short Stories', 'Cultural > Ireland', 'Literature', 'European Literature > Irish Literature', 'Literature > 20th Century', 'Academic > School', 'Historical > Historical Fiction']",,"['Dublin', 'Ireland']","This work of art reflects life in Ireland at the turn of the last century, and by rejecting euphemism, reveals to the Irish their unromantic realities. Each of the 15 stories offers glimpses into the lives of ordinary Dubliners, and collectively they paint a portrait of a nation.",11012
https://www.goodreads.com/book/show/676924.Betrayed,"Betrayed (House of Night, #2)",P.C. Cast,5658,257548,3.91,310,2007,True,"['Young Adult', 'Paranormal > Vampires', 'Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fiction', 'Fantasy > Supernatural', 'Fantasy > Urban Fantasy', 'Romance > Paranormal Romance']",,"['Tulsa, Oklahoma', 'Oklahoma']","Also see: Alternate Cover Editions for this ISBN [ACE]
ACE #1

Zoey, High Priestess in training, has managed to settle in at the House of Night and come to terms with the vast powers the Vampyre Goddess Nyx has given her. Just as she finally feels she belongs, the unthinkable happens: human teenagers are being killed, and all evidence points to the House of Night. While danger stalks the humans from Zoey’s old life, she begins to realize that the very powers that make her so unique might also threaten those she loves.",676924
https://www.goodreads.com/book/show/53835.The_Age_of_Innocence,The Age of Innocence,Edith Wharton,7696,148661,3.96,293,1920,False,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'Romance', 'Literature', 'Literature > American', 'Novels', 'Historical', 'New York']",['Pulitzer Prize for Novel (1921)'],"['New York City, New York', ""New York City's Upper East Side""]","Winner of the 1921 Pulitzer Prize, The Age of Innocence is Edith Wharton’s masterful portrait of desire and betrayal during the sumptuous Golden Age of Old New York, a time when society people “dreaded scandal more than disease.”

This is Newland Archer’s world as he prepares to marry the beautiful but conventional May Welland. But when the mysterious Countess Ellen Olenska returns to New York after a disastrous marriage, Archer falls deeply in love with her. Torn between duty and passion, Archer struggles to make a decision that will either courageously define his life—or mercilessly destroy it.",53835
https://www.goodreads.com/book/show/42900.Lover_Awakened,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,7257,170375,4.43,434,2006,True,"['Romance', 'Fantasy > Paranormal', 'Romance > Paranormal Romance', 'Paranormal > Vampires', 'Fantasy', 'Fantasy > Urban Fantasy', 'Adult', 'Fiction', 'Adult Fiction > Erotica']","['All About Romance (AAR) Annual Reader Poll for Best Romance & Best Paranormal & Most Tortured Hero & Strongest Heroine & Best Villain & Most-Hanky Read & Honorable Mention for Best Couple (2007)', ""Romantic Times Reviewers' Choice Award (RT Award) for Vampire Romance (2006)""]","['Caldwell, New York']","In the shadows of the night in Caldwell, New York, there’s a deadly war raging between vampires and their slayers. And there exists a secret band of brothers like no other - six vampire warriors, defenders of their race. Of these, Zsadist is the most terrifying member of the Black Dagger Brotherhood.

A former blood slave, the vampire Zsadist still bears the scars from a past filled with suffering and humiliation. Renowned for his unquenchable fury and sinister deeds, he is a savage feared by humans and vampires alike. Anger is his only companion, and terror is his only passion—until he rescues a beautiful aristocrat from the evil Lessening Society.

Bella is instantly entranced by the seething power Zsadist possesses. But even as their desire for one another begins to overtake them both, Zsadist’s thirst for vengeance against Bella’s tormentors drives him to the brink of madness. Now, Bella must help her lover overcome the wounds of his tortured past, and find a future with her…",42900
https://www.goodreads.com/book/show/6088007-neuromancer,"Neuromancer (Sprawl, #1)",William Gibson,10770,282664,3.9,292,1984,True,"['Science Fiction', 'Fiction', 'Science Fiction > Cyberpunk', 'Classics', 'Science Fiction Fantasy', 'Science Fiction > Dystopia', 'Fantasy', 'Novels', 'Speculative Fiction']","['Hugo Award for Best Novel (1985)', 'Nebula Award for Best Novel (1984)', 'Locus Award Nominee for Best First Novel and Best SF Novel (1985)', 'British Science Fiction Association Award Nominee for Best Novel (1984)', 'Philip K. Dick Award (1985)', 'John W. Campbell Memorial Award Nominee (1985)', 'Ditmar Award for Best International Long Fiction (1985)', 'SF Chronicle Award for Novel (1985)', 'Tähtivaeltaja Award (1992)', 'Prix Aurora Award Nominee (1985)', 'Seiun Award 星雲賞 for Best Translated Long Story (1987)']","['Chiba, Tokyo', 'New York City, New York', 'Istanbul']","Hotwired to the leading edges of art and technology, Neuromancer is a cyberpunk, science fiction masterpiece—a classic that ranks with 1984 and Brave New World as one of the twentieth century’s most potent visions of the future.

The Matrix is a world within the world, a global consensus-hallucination, the representation of every byte of data in cyberspace...

Henry Dorsett Case was the sharpest data-thief in the business, until vengeful former employees crippled his nervous system. But now a new and very mysterious employer recruits him for a last-chance run. The target: an unthinkably powerful artificial intelligence orbiting Earth in service of the sinister Tessier-Ashpool business clan. With a dead man riding shotgun and Molly, mirror-eyed street-samurai, to watch his back, Case embarks on an adventure that ups the ante on an entire genre of fiction.

The winner of the Hugo, Nebula, and Philip K. Dick Awards, Neuromancer was the first fully-realized glimpse of humankind’s digital future—a shocking vision that has challenged our assumptions about our technology and ourselves, reinvented the way we speak and think, and forever altered the landscape of our imaginations.",6088007
https://www.goodreads.com/book/show/22328546-red-queen,"Red Queen (Red Queen, #1)",Victoria Aveyard,51463,709649,4.03,383,2015,True,"['Fantasy', 'Young Adult', 'Science Fiction > Dystopia', 'Romance', 'Fiction', 'Young Adult > Young Adult Fantasy', 'Fantasy > Magic', 'Science Fiction', 'Audiobook']","['Buxtehuder Bulle (2015)', 'South Carolina Book Award for Young Adult (2017)', 'California Young Readers Medal for Young Adult (2017)', 'Lincoln Award (2017)', 'Missouri Truman Readers Award Nominee (2018)', 'Goodreads Choice Award for Debut Goodreads Author, and Nominee for Young Adult Fantasy & Science Fiction (2015)']",,"This is a world divided by blood—red or silver. The Reds are commoners, ruled by a Silver elite in possession of god-like superpowers. And to Mare Barrow, a seventeen-year-old Red girl from the poverty-stricken Stilts, it seems like nothing will ever change. That is until she finds herself working in the Silver Palace. Here, surrounded by the people she hates the most, Mare discovers that, despite her red blood, she possesses a deadly power of her own. One that threatens to destroy the balance of power. Fearful of Mare's potential, the Silvers hide her in plain view, declaring her a long-lost Silver princess, now engaged to a Silver prince. Despite knowing that one misstep would mean her death, Mare works silently to help the Red Guard, a militant resistance group, and bring down the Silver regime. But this is a world of betrayal and lies, and Mare has entered a dangerous dance—Reds against Silvers, prince against prince, and Mare against her own heart.",22328546
https://www.goodreads.com/book/show/140225.The_Voyage_of_the_Dawn_Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,7923,425729,4.08,248,1952,True,"['Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Childrens > Middle Grade', 'Christian Fiction']",,"['Narnia', 'The Lone Islands', 'Dragon Island', 'Deathwater Island', ""Coriakin's Island"", 'Dark Island', ""Ramandu's Island""]","The Dawn Treader will take you places you never dreamed existed.

NARNIA... the world of wicked dragons and magic spells, where the very best is brought out of even the worst people, where anything can happen (and most often does)... and where the adventure begins.

The Dawn Treader is the first ship Narnia has seen in centuries. King Caspian has built it for his voyage to find the seven lords, good men whom his evil uncle Miraz banished when he usurped the throne. The journey takes Edmund, Lucy, and their cousin Eustace to the Eastern Islands, beyond the Silver Sea, toward Aslan's country at the End of the World.",140225
https://www.goodreads.com/book/show/10664113-a-dance-with-dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,22797,592976,4.31,1125,2011,True,"['Fantasy', 'Fiction', 'Fantasy > Epic Fantasy', 'Science Fiction Fantasy', 'Fantasy > High Fantasy', 'Fantasy > Dragons', 'Adult', 'Adventure', 'Audiobook']","['Hugo Award Nominee for Best Novel (2012)', 'Locus Award for Best Fantasy Novel (2012)', 'World Fantasy Award Nominee for Best Novel (2012)', 'SFX Award for Best Novel (2012)', 'British Fantasy Award Nominee for Best Novel (2012)', 'Goodreads Choice Award for Fantasy and Nominee for Favorite Book (2011) and Nominee for Best of the Best (2018)']",,"Alternate cover edition of ASIN B004XISI4A

In the aftermath of a colossal battle, the future of the Seven Kingdoms hangs in the balance—beset by newly emerging threats from every direction. In the east, Daenerys Targaryen, the last scion of House Targaryen, rules with her three dragons as queen of a city built on dust and death. But Daenerys has thousands of enemies, and many have set out to find her. As they gather, one young man embarks upon his own quest for the queen, with an entirely different goal in mind.

Fleeing from Westeros with a price on his head, Tyrion Lannister, too, is making his way to Daenerys. But his newest allies in this quest are not the rag-tag band they seem, and at their heart lies one who could undo Daenerys’s claim to Westeros forever.

Meanwhile, to the north lies the mammoth Wall of ice and stone—a structure only as strong as those guarding it. There, Jon Snow, 998th Lord Commander of the Night’s Watch, will face his greatest challenge. For he has powerful foes not only within the Watch but also beyond, in the land of the creatures of ice.

From all corners, bitter conflicts reignite, intimate betrayals are perpetrated, and a grand cast of outlaws and priests, soldiers and skinchangers, nobles and slaves, will face seemingly insurmountable obstacles. Some will fail, others will grow in the strength of darkness. But in a time of rising restlessness, the tides of destiny and politics will lead inevitably to the greatest dance of all.",10664113
https://www.goodreads.com/book/show/10592.Carrie,Carrie,Stephen King,16630,575346,3.97,253,1974,False,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Fantasy > Paranormal', 'Classics', 'Fantasy > Supernatural', 'Adult', 'Novels']",,"['Chamberlain, Maine']","A modern classic, Carrie introduced a distinctive new voice in American fiction -- Stephen King. The story of misunderstood high school girl Carrie White, her extraordinary telekinetic powers, and her violent rampage of revenge, remains one of the most barrier-breaking and shocking novels of all time.

Make a date with terror and live the nightmare that is...Carrie
--back cover",10592
https://www.goodreads.com/book/show/137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,4461,534175,3.84,383,1996,False,"['Fiction', 'Womens Fiction > Chick Lit', 'Contemporary', 'Adult Fiction', 'American > Southern', 'Adult', 'Historical > Historical Fiction', 'Novels', 'Humor']","['Orange Prize Nominee for Fiction Shortlist (2000)', 'American Booksellers Book Of The Year Award for Adult Trade (1999)']",['The United States of America'],"When Siddalee Walker, oldest daughter of Vivi Abbott Walker, Ya-Ya extraordinaire, is interviewed in the New York Times about a hit play she's directed, her mother gets described as a ""tap-dancing child abuser."" Enraged, Vivi disowns Sidda. Devastated, Sidda begs forgiveness, and postpones her upcoming wedding. All looks bleak until the Ya-Yas step in and convince Vivi to send Sidda a scrapbook of their girlhood mementos, called ""Divine Secrets of the Ya-Ya Sisterhood."" As Sidda struggles to analyze her mother, she comes face to face with the tangled beauty of imperfect love, and the fact that forgiveness, more than understanding, is often what the heart longs for.",137791
